Timestamp,t_out,t_slab1,t_cav,valve_ht,valve_cl,vfr_water,rc_y,y
1/24/2022 8:00,28,74.3,28.2,0,10,11.9,-4.27E+03,-4.35E+03
1/24/2022 8:05,28.1,74.3,28.2,0,10,11.9,-4.09E+03,-4.35E+03
1/24/2022 8:10,28.2,74.2,28.1,0,10,11.9,-3.99E+03,-4.35E+03
1/24/2022 8:15,28.2,74.2,28.1,0,10,11.9,-3.84E+03,-4.35E+03
1/24/2022 8:20,28.3,74.1,27.9,0,10,11.9,-3.62E+03,-4.35E+03
1/24/2022 8:25,28.2,74,28,0,10,11.9,-3.40E+03,-4.18E+03
1/24/2022 8:30,28.4,73.9,28,0,10,11.9,-3.38E+03,-4.00E+03
1/24/2022 8:35,28.5,73.8,28.1,0,10,11.9,-3.28E+03,-4.00E+03
1/24/2022 8:40,28.6,73.7,28,0,10,11.7,-3.15E+03,-3.94E+03
1/24/2022 8:45,28.6,73.6,28,0,10,7,-2.59E+02,-3.07E+03
1/24/2022 8:50,28.7,73.4,28.1,1.5,0,8.9,8.45E+03,7.16E+03
1/24/2022 8:55,28.9,73.4,28,0,0,10.7,1.35E+04,1.19E+04
1/24/2022 9:00,29.1,73.3,28.1,0,0,11.1,1.31E+04,1.27E+04
1/24/2022 9:05,29.2,73.3,28.1,0,0,11.5,1.36E+04,1.30E+04
1/24/2022 9:10,29.2,73.3,28.2,0,0,11.7,1.36E+04,1.32E+04
1/24/2022 9:15,29.2,73.4,28.4,0,0,11.7,1.35E+04,1.32E+04
1/24/2022 9:20,29.3,73.4,28.4,0,0,11.7,1.34E+04,1.32E+04
1/24/2022 9:25,29.3,73.5,28.5,0,0,11.8,1.34E+04,1.33E+04
1/24/2022 9:30,29.6,73.6,28.7,0,0,11.6,1.31E+04,1.32E+04
1/24/2022 9:35,29.9,73.7,29,0,0.9,8.5,9.89E+03,1.16E+04
1/24/2022 9:40,30.2,73.9,29.3,0,8.3,11.9,1.42E+03,1.22E+03
1/24/2022 9:45,30.4,74,29.3,0,10,12,-3.15E+03,0.00E+00
1/24/2022 9:50,30.5,74,29.6,0,10,12,-3.74E+03,0.00E+00
1/24/2022 9:55,30.6,74.1,29.6,0,10,12,-3.93E+03,0.00E+00
1/24/2022 10:00,30.7,74.1,29.7,0,10,11.9,-3.97E+03,0.00E+00
1/24/2022 10:05,31,74.1,29.7,0,10,11.9,-3.83E+03,-3.83E+03
1/24/2022 10:10,31.6,74,29.9,0,10,11.9,-3.70E+03,-3.83E+03
1/24/2022 10:15,34.4,74,30.1,0,10,11.9,-3.56E+03,-3.66E+03
1/24/2022 10:20,36.4,73.9,30.2,0,10,11.9,-3.44E+03,-3.83E+03
1/24/2022 10:25,36.4,73.8,30.4,0,10,12,-3.38E+03,-3.69E+03
1/24/2022 10:30,35.4,73.7,30.6,0,10,12,-3.19E+03,-3.51E+03
1/24/2022 10:35,34.4,73.7,30.6,0,10,10.2,-2.97E+03,-3.43E+03
1/24/2022 10:40,33.6,73.6,30.8,0,10,5.7,-2.98E+03,-2.58E+03
1/24/2022 10:45,33,73.5,31,0,10,3,-3.52E+03,-2.11E+03
1/24/2022 10:50,32.6,73.4,31.2,0,10,2.8,-3.85E+03,-2.95E+03
1/24/2022 10:55,32.5,73.3,31.4,0.1,8,2.9,-8.13E+02,-3.61E+03
1/24/2022 11:00,32.5,73.2,31.4,1.8,0,8.4,8.09E+03,4.05E+03
1/24/2022 11:05,32.7,73.2,31.6,0.3,0,10.4,1.35E+04,1.19E+04
1/24/2022 11:10,32.8,73.1,31.7,0,0,11,1.38E+04,1.29E+04
1/24/2022 11:15,32.9,73.1,31.9,0,0,11.4,1.39E+04,1.30E+04
1/24/2022 11:20,33.1,73.1,32,0,0,11.6,1.38E+04,1.34E+04
1/24/2022 11:25,33.2,73.2,32.2,0,0,11.7,1.36E+04,1.32E+04
1/24/2022 11:30,33.5,73.3,32.5,0,0,11.7,1.35E+04,1.32E+04
1/24/2022 11:35,33.6,73.4,32.8,0,0,11.8,1.33E+04,1.33E+04
1/24/2022 11:40,33.7,73.5,33.2,0,0,10.7,1.14E+04,1.24E+04
1/24/2022 11:45,33.9,73.6,33.4,0,6.1,10.8,4.64E+03,5.69E+03
1/24/2022 11:50,34.1,73.7,33.7,0,10,12,-2.32E+03,0.00E+00
1/24/2022 11:55,34.4,73.8,33.9,0,10,12,-3.52E+03,0.00E+00
1/24/2022 12:00,34.6,73.8,34.3,0,10,12,-3.74E+03,0.00E+00
1/24/2022 12:05,34.9,73.8,34.7,0,10,12,-3.88E+03,0.00E+00
1/24/2022 12:10,35.2,73.8,35,0,10,11.9,-3.84E+03,-3.83E+03
1/24/2022 12:15,35.3,73.8,35.2,0,10,11.9,-3.73E+03,-4.00E+03
1/24/2022 12:20,35.6,73.7,35.3,0,10,11.9,-3.67E+03,-3.83E+03
1/24/2022 12:25,35.8,73.7,35.5,0,10,11.9,-3.47E+03,-3.66E+03
1/24/2022 12:30,35.9,73.6,35.7,0,10,11.9,-3.34E+03,-3.66E+03
1/24/2022 12:35,36,73.5,35.8,0,10,11.9,-3.17E+03,-3.66E+03
1/24/2022 12:40,36,73.4,35.9,0,10,11.9,-3.06E+03,-3.66E+03
1/24/2022 12:45,36,73.4,36.2,0,10,12,-2.92E+03,-3.51E+03
1/24/2022 12:50,36,73.3,36.3,0,10,11.3,-2.73E+03,-3.31E+03
1/24/2022 12:55,36,73.2,36.5,0,10,6.3,-2.67E+03,-2.40E+03
1/24/2022 13:00,36,73.1,36.7,0,10,3.1,-1.39E+03,-2.04E+03
1/24/2022 13:05,35.9,73,36.9,1.3,0,6.8,5.53E+03,9.95E+01
1/24/2022 13:10,35.8,72.9,37.2,0.6,0,10.3,1.31E+04,1.37E+04
1/24/2022 13:15,35.8,72.9,37.5,0,0,10.9,1.37E+04,1.28E+04
1/24/2022 13:20,35.7,72.9,37.9,0,0,11.4,1.37E+04,1.30E+04
1/24/2022 13:25,37.5,72.9,38,0,0,11.6,1.38E+04,1.34E+04
1/24/2022 13:30,39.1,73,38.2,0,0,11.7,1.36E+04,1.33E+04
1/24/2022 13:35,37.9,73.1,38.4,0,0,11.7,1.35E+04,1.33E+04
1/24/2022 13:40,37.6,73.1,38.6,0,0,11.7,1.24E+04,1.32E+04
1/24/2022 13:45,37.5,73.3,38.9,0,3.9,10.6,6.99E+03,8.37E+03
1/24/2022 13:50,37.5,73.4,39.1,0,10,12,-9.90E+02,0.00E+00
1/24/2022 13:55,37.3,73.5,39.3,0,10,12,-2.99E+03,0.00E+00
1/24/2022 14:00,37.1,73.6,39.6,0,10,12,-3.37E+03,0.00E+00
1/24/2022 14:05,36.9,73.6,39.9,0,10,12,-3.58E+03,0.00E+00
1/24/2022 14:10,36.8,73.6,40,0,10,11.9,-3.60E+03,0.00E+00
1/24/2022 14:15,36.7,73.6,40.2,0,10,11.9,-3.59E+03,-3.66E+03
1/24/2022 14:20,36.7,73.5,40.3,0,10,11.9,-3.51E+03,-3.83E+03
1/24/2022 14:25,36.8,73.4,40.8,0,10,11.8,-3.39E+03,-3.45E+03
1/24/2022 14:30,37.2,73.4,41.8,0,10,11.8,-3.24E+03,-3.45E+03
1/24/2022 14:35,37.3,73.3,42.7,0,10,11.9,-3.08E+03,-3.48E+03
1/24/2022 14:40,37.6,73.2,43.3,0,10,11.9,-2.96E+03,-3.48E+03
1/24/2022 14:45,37.7,73.2,43.7,0,10,11.9,-2.78E+03,-3.13E+03
1/24/2022 14:50,37.8,73.1,44.2,0,10,11.9,-2.66E+03,-3.13E+03
1/24/2022 14:55,38,73,44.7,0,10,12,-2.49E+03,-2.98E+03
1/24/2022 15:00,38.1,72.9,45,0,10,10.7,-2.32E+03,-2.66E+03
1/24/2022 15:05,38.1,72.8,45.2,0,10,5.3,-2.39E+03,-2.09E+03
1/24/2022 15:10,37.9,72.7,45.7,0.4,8,3.6,-7.45E+02,-2.32E+03
1/24/2022 15:15,38.7,72.6,45.8,5.6,0,8.9,6.73E+03,3.65E+03
1/24/2022 15:20,41,72.6,45.8,5.5,0,10.6,1.20E+04,1.19E+04
1/24/2022 15:25,41.9,72.6,45.9,4.2,0,11.1,9.54E+03,8.12E+03
1/24/2022 15:30,41.2,72.6,46,0.5,0,11.5,9.85E+03,9.42E+03
1/24/2022 15:35,39.2,72.6,46.1,0,0,11.6,1.00E+04,9.50E+03
1/24/2022 15:40,38.3,72.6,46.2,0,0,11.7,9.98E+03,9.58E+03
1/24/2022 15:45,37.9,72.7,46.5,0,0,11.8,9.97E+03,9.67E+03
1/24/2022 15:50,37.7,72.8,46.6,0,0.4,10.7,8.25E+03,9.23E+03
1/24/2022 15:55,37.4,72.9,46.7,0,7.4,11.5,2.55E+03,2.52E+03
1/24/2022 16:00,37.1,73,46.9,0,10,12,-2.04E+03,0.00E+00
1/24/2022 16:05,36.6,73,47.1,0,10,12,-3.04E+03,0.00E+00
1/24/2022 16:10,36.1,73,47.2,0,10,12,-3.02E+03,0.00E+00
1/24/2022 16:15,35.8,73,47.3,0,10,11.9,-2.99E+03,-2.96E+03
1/24/2022 16:20,35.6,73,47.4,0,10,11.9,-3.15E+03,-3.13E+03
1/24/2022 16:25,35.7,72.9,47.4,0,10,11.9,-3.08E+03,-3.13E+03
1/24/2022 16:30,35.5,72.9,47.5,0,10,11.9,-2.99E+03,-3.31E+03
1/24/2022 16:35,36.1,72.9,47.5,0,10,11.9,-2.91E+03,-3.13E+03
1/24/2022 16:40,38.8,72.8,47.6,0,10,11.9,-2.92E+03,-3.31E+03
1/24/2022 16:45,39.9,72.7,47.5,0,10,11.8,-2.89E+03,-3.11E+03
1/24/2022 16:50,39.5,72.7,47.5,0,10,11.9,-2.79E+03,-2.96E+03
1/24/2022 16:55,38.7,72.6,47.4,0,10,12,-2.72E+03,-2.81E+03
1/24/2022 17:00,37.6,72.5,47.4,0,10,11.3,-2.56E+03,-2.81E+03
1/24/2022 17:05,36.5,72.4,47.3,0,10,6.7,-2.57E+03,-2.16E+03
1/24/2022 17:10,35.8,72.4,47.3,0,10,3.3,-2.91E+03,-1.83E+03
1/24/2022 17:15,37.9,72.3,47.1,0.9,6,4.3,2.16E+02,-3.84E+03
1/24/2022 17:20,39.8,72.2,47,5.7,0,9.5,9.88E+03,9.73E+03
1/24/2022 17:25,39.8,72.2,46.9,5.2,0,10.6,1.14E+04,1.09E+04
1/24/2022 17:30,38.9,72.2,46.8,3.6,0,11.1,1.11E+04,8.93E+03
1/24/2022 17:35,37.7,72.2,46.8,0,0,11.5,1.43E+04,1.53E+04
1/24/2022 17:40,36.6,72.2,46.8,0,0,11.7,1.54E+04,1.52E+04
1/24/2022 17:45,35.6,72.3,46.6,0,0,11.7,1.53E+04,1.54E+04
1/24/2022 17:50,34.5,72.4,46.6,0,0,11.8,1.52E+04,1.54E+04
1/24/2022 17:55,33.8,72.5,46.6,0,0.5,10.5,1.22E+04,1.46E+04
1/24/2022 18:00,33,72.6,46.6,0,7.8,11.8,2.98E+03,2.76E+03
1/24/2022 18:05,32.7,72.7,46.7,0,10,12,-2.79E+03,0.00E+00
1/24/2022 18:10,32.7,72.8,46.6,0,10,12,-3.77E+03,0.00E+00
1/24/2022 18:15,32.7,72.9,46.6,0,10,12,-4.03E+03,0.00E+00
1/24/2022 18:20,34.3,72.9,46.5,0,10,12,-4.17E+03,-3.69E+03
1/24/2022 18:25,37.1,72.9,46.3,0,10,11.9,-4.19E+03,-3.66E+03
1/24/2022 18:30,37.7,72.9,46.2,0,10,11.9,-4.05E+03,-3.83E+03
1/24/2022 18:35,36.9,72.9,46.1,0,10,11.9,-3.93E+03,-3.66E+03
1/24/2022 18:40,35.7,72.8,46.1,0,10,11.8,-3.87E+03,-3.62E+03
1/24/2022 18:45,34.7,72.8,46,0,10,11.9,-3.74E+03,-3.66E+03
1/24/2022 18:50,36.8,72.7,46.1,0,10,11.9,-3.63E+03,-3.83E+03
1/24/2022 18:55,38.9,72.6,46,0,10,12,-3.51E+03,-3.51E+03
1/24/2022 19:00,38.6,72.6,45.9,0,10,11.4,-3.30E+03,-3.50E+03
1/24/2022 19:05,37.2,72.5,45.8,0,10,6.5,-3.12E+03,-2.66E+03
1/24/2022 19:10,35.8,72.4,45.7,0,10,3.1,-7.93E+02,-2.00E+03
1/24/2022 19:15,34.2,72.3,45.7,2.1,0,8.1,8.29E+03,5.45E+03
1/24/2022 19:20,33,72.3,45.6,0.4,0,10.5,1.51E+04,1.51E+04
1/24/2022 19:25,32.3,72.2,45.5,0,0,11,1.55E+04,1.50E+04
1/24/2022 19:30,31.7,72.3,45.5,0,0,11.4,1.54E+04,1.52E+04
1/24/2022 19:35,31,72.3,45.4,0,0,11.7,1.53E+04,1.54E+04
1/24/2022 19:40,30.8,72.4,45.3,0,0,11.7,1.52E+04,1.54E+04
1/24/2022 19:45,30.5,72.5,45.2,0,0,11.7,1.51E+04,1.51E+04
1/24/2022 19:50,30.4,72.6,45.2,0,0,11.8,1.48E+04,1.50E+04
1/24/2022 19:55,30.2,72.7,45.1,0,0.8,10.3,1.13E+04,1.39E+04
1/24/2022 20:00,30,72.9,45.1,0,8.2,11.6,1.73E+03,1.53E+03
1/24/2022 20:05,30,73,45.1,0,10,12,-3.63E+03,0.00E+00
1/24/2022 20:10,29.8,73.1,45,0,10,12,-4.33E+03,0.00E+00
1/24/2022 20:15,29.7,73.2,45,0,10,12,-4.61E+03,0.00E+00
1/24/2022 20:20,30.4,73.2,45,0,10,11.9,-4.48E+03,-3.83E+03
1/24/2022 20:25,33.6,73.2,44.9,0,10,11.9,-4.44E+03,-4.00E+03
1/24/2022 20:30,35.1,73.2,44.8,0,10,11.9,-4.31E+03,-4.18E+03
1/24/2022 20:35,34.2,73.1,44.6,0,10,11.9,-4.19E+03,-4.18E+03
1/24/2022 20:40,32.8,73.1,44.5,0,10,11.9,-4.03E+03,-3.83E+03
1/24/2022 20:45,31.2,73,44.4,0,10,11.9,-3.88E+03,-4.00E+03
1/24/2022 20:50,29.5,73,44.3,0,10,11.9,-3.87E+03,-3.83E+03
1/24/2022 20:55,28.8,72.9,44.3,0,10,11.9,-3.68E+03,-3.83E+03
1/24/2022 21:00,31.4,72.8,44.2,0,10,12,-3.57E+03,-3.86E+03
1/24/2022 21:05,33.5,72.7,44.1,0,10,9.6,-3.36E+03,-3.37E+03
1/24/2022 21:10,32.5,72.6,43.9,0,10,4.4,-1.58E+03,-2.25E+03
1/24/2022 21:15,30.8,72.6,43.8,1.7,2,6.8,5.90E+03,1.09E+03
1/24/2022 21:20,29,72.5,43.7,0.8,0,10.4,1.47E+04,1.61E+04
1/24/2022 21:25,27.4,72.5,43.5,0,0,11,1.55E+04,1.50E+04
1/24/2022 21:30,26.4,72.5,43.4,0,0,11.4,1.53E+04,1.50E+04
1/24/2022 21:35,25.6,72.5,43.3,0,0,11.6,1.53E+04,1.51E+04
1/24/2022 21:40,24.9,72.6,43.2,0,0,11.7,1.52E+04,1.52E+04
1/24/2022 21:45,24.5,72.7,43.1,0,0,11.7,1.49E+04,1.51E+04
1/24/2022 21:50,24,72.8,42.9,0,0,11.7,1.48E+04,1.51E+04
1/24/2022 21:55,23.8,72.9,42.8,0,0,11.8,1.46E+04,1.50E+04
1/24/2022 22:00,23.6,73,42.7,0,0.2,9.2,1.21E+04,1.28E+04
1/24/2022 22:05,23.6,73.2,42.6,0,6.9,10.8,3.70E+03,5.69E+03
1/24/2022 22:10,23.4,73.3,42.5,0,10,12,-3.71E+03,0.00E+00
1/24/2022 22:15,23,73.4,42.5,0,10,12,-4.57E+03,0.00E+00
1/24/2022 22:20,23,73.4,42.4,0,10,12,-4.78E+03,0.00E+00
1/24/2022 22:25,22.9,73.5,42.2,0,10,11.9,-4.89E+03,0.00E+00
1/24/2022 22:30,22.6,73.5,42.2,0,10,11.9,-4.80E+03,-4.53E+03
1/24/2022 22:35,22.5,73.4,42.1,0,10,11.9,-4.62E+03,-4.53E+03
1/24/2022 22:40,22.3,73.4,42,0,10,11.9,-4.53E+03,-4.53E+03
1/24/2022 22:45,22.3,73.3,41.8,0,10,11.9,-4.29E+03,-4.18E+03
1/24/2022 22:50,22.2,73.2,41.7,0,10,12,-4.09E+03,-4.21E+03
1/24/2022 22:55,22,73.2,41.5,0,10,10.8,-3.90E+03,-3.95E+03
1/24/2022 23:00,21.8,73.1,41.4,0.3,8,5.4,-2.88E+02,-2.84E+03
1/24/2022 23:05,21.6,73,41.3,1.9,0,9.1,1.01E+04,1.04E+04
1/24/2022 23:10,21.5,72.9,41.1,0,0,10.7,1.49E+04,1.38E+04
1/24/2022 23:15,21.2,72.9,40.9,0,0,11.2,1.50E+04,1.46E+04
1/24/2022 23:20,21.1,72.9,40.8,0,0,11.5,1.51E+04,1.48E+04
1/24/2022 23:25,20.7,72.9,40.6,0,0,11.7,1.50E+04,1.49E+04
1/24/2022 23:30,20.4,73,40.4,0,0,11.7,1.49E+04,1.49E+04
1/24/2022 23:35,20.1,73.1,40.2,0,0,11.7,1.47E+04,1.45E+04
1/24/2022 23:40,19.9,73.2,40.1,0,0,11.7,1.45E+04,1.47E+04
1/24/2022 23:45,19.7,73.3,40,0,0,11.8,1.43E+04,1.47E+04
1/24/2022 23:50,19.4,73.5,39.8,0,0.5,9,1.12E+04,1.26E+04
1/24/2022 23:55,19.2,73.6,39.7,0,7.7,11.1,2.27E+03,2.92E+03
1/25/2022 0:00,19.2,73.8,39.4,0,10,12,-3.97E+03,0.00E+00
1/25/2022 0:05,19,73.8,39.3,0,10,12,-4.65E+03,0.00E+00
1/25/2022 0:10,18.9,73.9,39.1,0,10,12,-4.93E+03,0.00E+00
1/25/2022 0:15,18.9,73.9,38.9,0,10,11.9,-4.97E+03,0.00E+00
1/25/2022 0:20,22.4,73.9,38.7,0,10,11.9,-4.86E+03,-4.87E+03
1/25/2022 0:25,25.8,73.9,38.6,0,10,11.9,-4.71E+03,-4.70E+03
1/25/2022 0:30,25,73.8,38.3,0,10,11.9,-4.52E+03,-4.87E+03
1/25/2022 0:35,23,73.7,38.2,0,10,11.9,-4.30E+03,-4.53E+03
1/25/2022 0:40,21.4,73.7,38,0,10,11.9,-4.09E+03,-4.53E+03
1/25/2022 0:45,19.8,73.6,37.8,0,10,12,-3.93E+03,-4.39E+03
1/25/2022 0:50,22.8,73.5,37.7,0,10,11.6,-3.72E+03,-4.07E+03
1/25/2022 0:55,25.6,73.4,37.5,0,10,7.9,-3.47E+03,-3.47E+03
1/25/2022 1:00,25.3,73.3,37.4,0,10,3.7,-3.92E+03,-2.54E+03
1/25/2022 1:05,22.9,73.2,37.1,0.2,8,3.4,-8.31E+02,-3.68E+03
1/25/2022 1:10,20.9,73.2,36.9,1.9,0,8.5,9.86E+03,7.34E+03
1/25/2022 1:15,19.2,73.1,36.7,0,0,10.5,1.52E+04,1.38E+04
1/25/2022 1:20,18.2,73.1,36.4,0,0,11.1,1.54E+04,1.46E+04
1/25/2022 1:25,17.6,73,36.3,0,0,11.4,1.54E+04,1.48E+04
1/25/2022 1:30,17.4,73.1,36.3,0,0,11.7,1.53E+04,1.51E+04
1/25/2022 1:35,17.5,73.2,35.9,0,0,11.7,1.53E+04,1.47E+04
1/25/2022 1:40,17.5,73.2,35.9,0,0,11.7,1.50E+04,1.47E+04
1/25/2022 1:45,17.4,73.4,35.7,0,0,11.7,1.47E+04,1.47E+04
1/25/2022 1:50,17.4,73.5,35.6,0,0,11.8,1.45E+04,1.47E+04
1/25/2022 1:55,17.4,73.6,35.4,0,0.3,8.9,1.16E+04,1.25E+04
1/25/2022 2:00,17.5,73.7,35.2,0,7.3,10.9,3.01E+03,4.30E+03
1/25/2022 2:05,17.5,73.9,35.1,0,10,12,-3.74E+03,0.00E+00
1/25/2022 2:10,17.6,74,35,0,10,12,-4.56E+03,0.00E+00
1/25/2022 2:15,17.8,74,35,0,10,11.9,-4.69E+03,0.00E+00
1/25/2022 2:20,17.7,74,34.9,0,10,11.9,-4.75E+03,0.00E+00
1/25/2022 2:25,17.7,74,34.7,0,10,11.9,-4.63E+03,-4.70E+03
1/25/2022 2:30,17.6,74,34.7,0,10,11.9,-4.58E+03,-4.70E+03
1/25/2022 2:35,17.7,73.9,34.5,0,10,11.9,-4.39E+03,-4.53E+03
1/25/2022 2:40,17.5,73.8,34.3,0,10,11.9,-4.25E+03,-4.35E+03
1/25/2022 2:45,17.4,73.7,34.2,0,10,12,-4.03E+03,-4.56E+03
1/25/2022 2:50,17.5,73.6,34.1,0,10,9.2,-3.80E+03,-3.77E+03
1/25/2022 2:55,17.4,73.5,33.9,0.7,6,5.5,8.37E+02,-3.62E+03
1/25/2022 3:00,17.5,73.4,33.7,3.6,0,9.7,1.16E+04,1.42E+04
1/25/2022 3:05,17.2,73.4,33.6,4.5,0,10.8,9.34E+03,7.90E+03
1/25/2022 3:10,17,73.3,33.4,4.6,0,11.2,6.34E+03,5.57E+03
1/25/2022 3:15,16.9,73.3,33.3,4.6,0,11.5,6.39E+03,5.72E+03
1/25/2022 3:20,16.8,73.4,33.1,4.2,0,11.7,6.34E+03,5.65E+03
1/25/2022 3:25,16.7,73.4,33,4.4,0,11.7,5.87E+03,5.13E+03
1/25/2022 3:30,16.7,73.4,32.8,4.6,0,11.6,5.75E+03,5.26E+03
1/25/2022 3:35,16.6,73.5,32.7,4.3,0,11.6,5.83E+03,5.26E+03
1/25/2022 3:40,16.4,73.5,32.6,4.1,0,11.8,5.60E+03,5.18E+03
1/25/2022 3:45,16.1,73.6,32.6,4,0,11,5.15E+03,4.83E+03
1/25/2022 3:50,16.2,73.6,32.5,0.8,2.4,8.2,2.87E+03,3.48E+03
1/25/2022 3:55,19.7,73.6,32.3,0,9.6,11.9,-1.66E+03,0.00E+00
1/25/2022 4:00,24.4,73.6,32.2,0,10,12,-3.74E+03,0.00E+00
1/25/2022 4:05,29.3,73.6,32,0,10,11.9,-3.79E+03,-4.00E+03
1/25/2022 4:10,30,73.6,31.9,0,10,11.9,-3.94E+03,-4.18E+03
1/25/2022 4:15,26.2,73.6,31.8,0,10,11.9,-3.94E+03,-4.18E+03
1/25/2022 4:20,22.1,73.5,31.7,0,10,11.9,-3.80E+03,-4.18E+03
1/25/2022 4:25,19.5,73.5,31.7,0,10,11.9,-3.69E+03,-4.00E+03
1/25/2022 4:30,17.7,73.4,31.6,0,10,11.8,-3.60E+03,-3.97E+03
1/25/2022 4:35,16.3,73.3,31.5,0,10,11.8,-3.47E+03,-3.97E+03
1/25/2022 4:40,15.8,73.2,31.5,0,10,12,-3.40E+03,-4.04E+03
1/25/2022 4:45,15.7,73.1,31.3,0,10,11.3,-3.25E+03,-3.64E+03
1/25/2022 4:50,15.4,73,31.3,0.6,6,6,-1.05E+03,-2.90E+03
1/25/2022 4:55,15.3,72.9,31.2,5.9,0,9.6,6.69E+03,5.20E+03
1/25/2022 5:00,15.2,72.8,31.2,4.8,0,10.8,1.22E+04,1.17E+04
1/25/2022 5:05,15.7,72.8,31,3.8,0,11.3,8.80E+03,7.60E+03
1/25/2022 5:10,20.7,72.8,30.9,4.5,0,11.5,7.59E+03,7.23E+03
1/25/2022 5:15,22.5,72.8,30.8,4.1,0,11.6,7.06E+03,6.28E+03
1/25/2022 5:20,20.7,72.8,30.7,4.6,0,11.7,7.06E+03,6.67E+03
1/25/2022 5:25,18.6,72.9,30.7,4.3,0,11.6,6.61E+03,5.94E+03
1/25/2022 5:30,16.3,72.9,30.6,4.5,0,11.6,6.40E+03,6.28E+03
1/25/2022 5:35,14.6,73,30.4,4.1,0,11.7,6.13E+03,5.82E+03
1/25/2022 5:40,13.7,73,30.5,4.5,0,11.8,6.08E+03,6.04E+03
1/25/2022 5:45,13.5,73.1,30.4,4.3,0,10.5,5.34E+03,5.22E+03
1/25/2022 5:50,14.2,73.1,30.3,0.6,3.4,8.9,2.69E+03,3.91E+03
1/25/2022 5:55,18.8,73.2,30.1,0,9.8,12,-1.97E+03,0.00E+00
1/25/2022 6:00,21.6,73.2,30.1,0,10,12,-3.89E+03,0.00E+00
1/25/2022 6:05,20,73.2,29.9,0,10,11.9,-3.69E+03,-3.48E+03
1/25/2022 6:10,18.2,73.2,29.8,0,10,11.9,-3.58E+03,-3.48E+03
1/25/2022 6:15,16.2,73.2,29.7,0,10,11.9,-3.63E+03,-3.66E+03
1/25/2022 6:20,14.7,73.1,29.6,0,10,11.9,-3.68E+03,-3.83E+03
1/25/2022 6:25,13.6,73,29.6,0,10,11.9,-3.63E+03,-3.83E+03
1/25/2022 6:30,13.4,73,29.4,0,10,12,-3.58E+03,-3.69E+03
1/25/2022 6:35,15.9,72.9,29.4,0,10,11.7,-3.37E+03,-3.59E+03
1/25/2022 6:40,20.4,72.8,29.3,0.5,6,7.3,-8.18E+02,-2.88E+03
1/25/2022 6:45,21,72.7,29.2,5.6,0,9.7,7.46E+03,7.09E+03
1/25/2022 6:50,19.2,72.6,29.1,4.6,0,10.9,1.21E+04,1.10E+04
1/25/2022 6:55,17.2,72.6,28.9,4,0,11.3,8.42E+03,8.26E+03
1/25/2022 7:00,15.3,72.6,28.9,4.4,0,11.5,7.30E+03,7.07E+03
1/25/2022 7:05,13.8,72.6,28.8,3.8,0,11.6,7.14E+03,6.79E+03
1/25/2022 7:10,13.3,72.7,28.7,4.6,0,11.7,6.98E+03,7.02E+03
1/25/2022 7:15,13.1,72.7,28.5,4.2,0,11.6,6.58E+03,6.28E+03
1/25/2022 7:20,13.1,72.8,28.4,4.5,0,11.6,6.44E+03,6.28E+03
1/25/2022 7:25,12.9,72.8,28.3,4.2,0,11.7,6.22E+03,6.16E+03
1/25/2022 7:30,12.9,72.9,28.3,4.5,0,11.1,5.89E+03,6.01E+03
1/25/2022 7:35,12.8,72.9,28.1,1.7,1,7.2,3.94E+03,4.32E+03
1/25/2022 7:40,12.7,73,28,0,8.6,11.4,-6.16E+02,0.00E+00
1/25/2022 7:45,12.8,73,27.9,0,10,12,-3.51E+03,0.00E+00
1/25/2022 7:50,12.8,73,27.7,0,10,11.9,-3.91E+03,0.00E+00
1/25/2022 7:55,12.8,73,27.5,0,10,11.9,-3.94E+03,-3.83E+03
1/25/2022 8:00,12.7,73,27.6,0,10,11.9,-4.01E+03,-3.83E+03
1/25/2022 8:05,12.8,72.9,27.5,0,10,11.9,-3.85E+03,-4.00E+03
1/25/2022 8:10,12.7,72.8,27.5,0,10,11.9,-3.74E+03,-3.83E+03
1/25/2022 8:15,12.8,72.8,27.7,0,10,11.8,-3.69E+03,-3.62E+03
1/25/2022 8:20,14.4,72.7,28,0,10,8.1,-3.42E+03,-2.96E+03
1/25/2022 8:25,19.6,72.6,28.4,2.1,4,6.3,3.34E+02,-3.41E+03
1/25/2022 8:30,20.8,72.6,29,5.8,0,10.2,9.89E+03,1.24E+04
1/25/2022 8:35,19,72.5,29.4,4.9,0,10.9,1.13E+04,1.04E+04
1/25/2022 8:40,17,72.5,30.1,3.3,0,11.3,7.93E+03,7.44E+03
1/25/2022 8:45,15.2,72.5,31,4.5,0,11.6,7.62E+03,7.47E+03
1/25/2022 8:50,13.9,72.5,31.9,4.4,0,11.7,7.06E+03,7.02E+03
1/25/2022 8:55,13.3,72.6,33.1,3.9,0,11.7,6.82E+03,6.67E+03
1/25/2022 9:00,13.2,72.6,34.4,4.6,0,11.7,6.75E+03,6.85E+03
1/25/2022 9:05,13.3,72.7,35.7,4,0,11.6,5.99E+03,6.28E+03
1/25/2022 9:10,13.4,72.7,37.2,1.1,3.1,10.4,3.31E+03,4.72E+03
1/25/2022 9:15,13.4,72.8,38.6,0,9.8,12,-1.78E+03,0.00E+00
1/25/2022 9:20,13.4,72.8,40,0,10,12,-3.59E+03,0.00E+00
1/25/2022 9:25,13.8,72.9,41.6,0,10,12,-3.83E+03,-3.51E+03
