# measured, modeled
3.286892322986992895e+03,3.664106038872077079e+03
-2.984094498840006054e+03,4.701249860475712921e+03
-3.335164439879993552e+03,4.182833371509408607e+03
-3.510699410399998669e+03,2.108857555439527005e+03
-3.686234380920014701e+03,-4.836469498222977563e+02
-3.655515761078992455e+03,5.534788173092956640e+02
-3.655515761078992455e+03,-1.001996414620707583e+03
-3.861769351439974798e+03,-2.557473536827019871e+03
-3.422931925139998384e+03,-2.557406568881573548e+03
-2.700312963165996734e+03,-3.075851353767962337e+03
5.757547033056000146e+03,-3.075768600185631385e+03
1.498776089956600845e+04,-2.038525755153013051e+03
1.041361212609900031e+04,-2.038274272051434991e+03
9.083934724409999035e+03,1.591621392905726225e+03
8.653874046636005005e+03,3.147449356358246405e+03
8.386183216592986355e+03,1.073644279537391640e+03
7.635771217619998424e+03,4.185029370687229857e+03
8.285250608544003626e+03,3.666771077625608086e+03
6.531363694764998399e+03,3.667026882834019489e+03
2.129824308975987151e+03,4.704200698698714405e+03
-2.633024557799996273e+03,3.667272283782071554e+03
-3.335164439880004920e+03,2.630336367844293363e+03
-3.510699410399998669e+03,1.074866601887868228e+03
-3.655515761079003369e+03,2.111998677356268217e+03
-3.655515761078992455e+03,-9.990270440642757421e+02
-3.481443581979998726e+03,-2.035981567069762150e+03
-3.481443581979998726e+03,-3.591459853621207458e+03
-3.686234380920003332e+03,-2.035854039488230228e+03
-3.440485422192013630e+03,-3.591325966559531025e+03
-2.662280386219990305e+03,-2.554202714003892197e+03
1.029512602099799551e+04,-3.072621774715378706e+03
1.307442972089800423e+04,-2.553871087708891082e+03
1.000549331963999612e+04,-2.035093789662202198e+03
8.653874046635983177e+03,1.594808406667878444e+03
8.557329812850000962e+03,5.580420598077928389e+02
8.043890024078987153e+03,3.669434135466148746e+03
7.530450235308005176e+03,3.151194186382304906e+03
7.872743427821992555e+03,3.669995147023574191e+03
7.422203670153990060e+03,4.188799596807371927e+03
5.517649240012003247e+03,3.670541597586498938e+03
2.232219708446012646e+03,3.670678311583724735e+03
-2.984094498840006054e+03,3.152264160162299049e+03
-3.686234380920003332e+03,3.152366382679882008e+03
-3.655515761079014737e+03,1.078386847601032741e+03
-3.829587940177986184e+03,-4.770791731493507655e+02
-4.003660119277024478e+03,-2.032540682840411364e+03
-3.829587940178019835e+03,-4.768819781934643061e+02
-3.668680883868008095e+03,-2.550861645809072797e+03
-2.580364066644007835e+03,-2.550770635763731661e+03
3.128910849519001658e+03,-4.106242752929731068e+03
1.437631408558799194e+04,-2.550481168865983818e+03
1.015762362742399455e+04,-9.946596295542797179e+02
8.242829657334998046e+03,-1.512912626579145353e+03
7.872743427821981641e+03,2.635518565155966826e+03
8.043890024079008981e+03,2.635805737769394455e+03
7.530450235307994262e+03,2.117572359783573120e+03
6.957035998275990096e+03,3.673414979216174288e+03
7.249594282476007720e+03,3.673699838379767698e+03
6.730303328021000198e+03,3.155457131026369552e+03
4.489306871049005167e+03,3.674179594058952262e+03
-2.808559528320000936e+03,3.674293987342472974e+03
-3.510699410399998669e+03,1.600329167156124413e+03
-3.861769351439974798e+03,2.637482101940315260e+03
-4.003660119277013564e+03,4.499470185942855949e+01
-4.003660119277002195e+03,-9.919433089303362294e+02
-3.829587940178008466e+03,-1.510366753874912774e+03
-3.829587940178019835e+03,-2.547313874734348701e+03
-3.668680883868008095e+03,-2.547227226800441713e+03
-2.962152627524992567e+03,-3.065659760310692036e+03
1.130006372722499145e+04,-4.102582996668988926e+03
1.158530805431998851e+04,-3.583815219719148445e+03
8.430066959222986043e+03,-4.724276231939928152e+02
8.144822632128001715e+03,5.648878047494462180e+02
7.872743427822004378e+03,1.602206599838806596e+03
7.188157042793995060e+03,5.654474456237664981e+02
