# measured, modeled
-4.003660119277002195e+03,-1.042707062123328797e+03
-4.037304321960013567e+03,-5.984027097248667815e+02
-3.768150700496001718e+03,-1.339248935279233820e+03
-3.229843457568007580e+03,-8.949639739103208740e+02
8.109715638024008513e+03,-1.339536161844301660e+03
1.323387398578699867e+04,-1.545998153645064690e+02
8.925953250942011437e+03,-6.629593830561958612e+00
8.653874046635994091e+03,2.894977982104612124e+02
7.872743427822004378e+03,5.856444043309287508e+02
7.359303639051000573e+03,8.818128868240036127e+02
7.530450235307994262e+03,1.178004433051646402e+03
6.845863850280007682e+03,4.371823450188591096e+02
6.904375507120008479e+03,1.029637968880312656e+03
6.845863850279996768e+03,1.177697882218098584e+03
5.912602923682001347e+03,1.177649408919057123e+03
6.611817222920008135e+03,8.813692463815023075e+02
6.617668388603990934e+03,1.177589960679507158e+03
6.278300778931992681e+03,7.330636522188978006e+02
6.161277465252010188e+03,1.325539411071888026e+03
2.959227044683017084e+03,7.328746025343587007e+02
-2.808559528320012305e+03,8.809564038956590366e+02
-3.686234380919992418e+03,2.883746461080368135e+02
-3.861769351439997081e+03,1.401880505755941044e+02
-4.037304321960002198e+03,-1.561634812081183270e+02
-4.003660119276991281e+03,-3.043888780454834091e+02
-4.177732298376018662e+03,-8.970666850572035855e+02
-4.177732298376006838e+03,-8.971931164525200302e+02
-4.142625304272018184e+03,-8.973165386845986404e+02
-4.177732298375995924e+03,-1.193735539242700270e+03
-4.177732298375995924e+03,-1.342029960292153646e+03
-4.142625304271996356e+03,-1.045895512526919674e+03
-4.177732298376006838e+03,-1.342334567418637562e+03
-4.003660119276979913e+03,-1.342497806400860782e+03
-3.829587940178008466e+03,-1.046362664484434845e+03
-2.962152627524985746e+03,-1.342796822865229615e+03
-1.228744793639995578e+03,-1.046655991218132385e+03
1.643446161493500404e+04,-8.986687995002287153e+02
1.048528890572799355e+04,-4.544633907957882570e+02
8.411050670749991696e+03,4.342268328076671651e+02
8.386183216592997269e+03,5.822401913155698594e+02
8.043890024079008981e+03,8.784097902585110660e+02
7.359303639051000573e+03,7.301575411821469288e+02
7.594813057831995138e+03,1.174487069246147939e+03
5.371370097911999437e+03,1.026262795729158825e+03
-2.457489587279991156e+03,1.322543792517123393e+03
-3.335164439880004920e+03,1.374019724236284503e+02
-3.686234380919992418e+03,1.373528265399680492e+02
-3.829587940178008466e+03,-1.589947171854532826e+02
-4.003660119277024478e+03,-6.035103414137826121e+02
-4.003660119276991281e+03,-4.554644567351076034e+02
-4.003660119276991281e+03,-1.048145890101302712e+03
-3.829587940178008466e+03,-6.038329254568975557e+02
-3.829587940177997552e+03,-1.196523103534882011e+03
-3.829587940178008466e+03,-4.559251007958402511e+02
-3.686234380919981049e+03,-1.344907059025676517e+03
-3.194736463464004828e+03,-7.524736533400133567e+02
-2.223442959920003432e+03,-1.048882883765290899e+03
-3.829587940177993460e+03,-7.527196365050170925e+02
1.719072477959200114e+04,-1.049191499193824484e+03
1.045895866014999774e+04,-1.239528543856965825e+01
9.338460431663997952e+03,8.763284134632682481e+02
8.314506436963994929e+03,5.799308031213358845e+02
7.872743427821981641e+03,8.761022252972862816e+02
8.112641220866009462e+03,8.759995712505210577e+02
5.580549271115005467e+03,1.320347378277180042e+03
-2.106419646240015027e+03,8.759028765524529945e+02
-3.159629469360022085e+03,5.796183147340578898e+02
-3.510699410399998669e+03,2.833149819088846471e+02
-3.686234380919992418e+03,1.351338440424534042e+02
-3.655515761078992455e+03,-4.575068156811723270e+02
-3.829587940178008466e+03,-1.613022597433598264e+02
-3.655515761078992455e+03,-4.576659747232601489e+02
-3.655515761078992455e+03,-1.050346046642449210e+03
-3.655515761079003369e+03,-7.541800205366745331e+02
-3.655515761078981541e+03,-9.024344299946546926e+02
-3.655515761078992455e+03,-1.198849414285665034e+03
-3.686234380919992418e+03,-7.545519088851571041e+02
-3.501922661874014011e+03,-7.546468916503163200e+02
-2.922657259157986118e+03,-7.547366311933585621e+02
-2.211740628551998725e+03,-1.051143362032838468e+03
-3.027978241469998920e+03,-7.549797648971641593e+02
-3.605780852764998599e+03,-9.032415366033180817e+02
-6.167128630936002082e+03,-4.589204878436181616e+02
1.760615754315599406e+04,-4.590567474685985871e+02
1.179887560178599779e+04,-3.111042720436636273e+02
9.752430403806991308e+03,7.257487838207699724e+02
8.823557851471998219e+03,1.021938968017157208e+03
8.899623005363988341e+03,1.170001436139176349e+03
7.536301400992003437e+03,1.318074821909068078e+03
1.208265713746012352e+03,1.169885117355271404e+03
-2.457489587280002524e+03,8.736136161562777716e+02
-2.984094498840006054e+03,7.254919217723875136e+02
