13691.72770056,2356.77030297989
13691.72770056,14514.0470580646
13520.581104303,14380.5419740332
13349.434508046,14142.9701616597
13463.532238884,13885.0157160946
13289.460059785,13599.9808878759
11376.128881117,12471.1986448008
2148.84059744901,326.902543947737
-3335.16443988002,-4335.46374192572
-4388.374263,-4730.10246817827
-4739.44420404,-4839.20761633175
-4660.45346730601,-4944.7257023267
-4874.02101477199,-4830.9771081504
-5048.09319387101,-4698.52004657907
-4874.021014772,-4515.40060740762
-4699.948835673,-4284.84432729906
-3554.58315303,-3804.68800326252
-1963.066086982,-2729.79547302322
14323.653594432,15024.7147624317
13033.47156111,14060.6663906861
13223.63444584,14397.0973554575
13574.70438688,14542.9134745059
13520.581104303,14469.7607524085
13520.581104303,14214.7633039984
13349.434508046,14002.4087420969
13349.434508046,13788.9900436354
13349.434508046,13555.2698960812
10900.721669292,13306.6445051112
4464.439416892,2205.61998483059
-3335.16443987999,-4285.94310282303
-4563.90923352,-4794.58964327414
-5048.09319387099,-5124.0475227905
-5222.16537297,-5267.84258150705
-5396.23755206899,-5102.43199551811
-5396.23755206901,-4893.67016000129
-5222.16537297,-4711.24900438969
-5090.51414508001,-4471.91225680804
-4081.18806459,-4013.71911654694
-2720.79204306,-2820.00927061203
14025.244144548,14689.4464631478
12755.54119112,13899.1641392219
13058.339015267,14209.0163761812
13405.020582044,14438.3079304761
13349.434508046,14347.7419143775
13349.434508046,14190.4584429689
13178.287911789,13858.4119979579
13178.287911789,13521.3537634703
13290.922851206,13426.7900320726
12521.49456376,12973.3322140874
11008.968234446,11336.7238606674
-339.367609671988,-1340.17648967822
-4037.30432195999,-4598.72988602031
-4739.44420404001,-5015.41727230459
-5266.0491156,-5192.30695180535
-5222.16537297,-5206.27049769078
-5222.16537297,-5128.88418095813
-5396.237552069,-5019.68720118528
-5266.0491156,-4744.18142640343
-4958.86291719,-4525.11345953764
-3463.890084928,-3164.78376852004
4177.73229837599,5986.47844630345
12834.531927854,15594.2783678983
12942.778493008,13949.3769833141
13121.23904637,14139.3395643285
13178.287911789,14057.6279925504
13349.434508046,14087.6326972586
13349.434508046,13933.2442661159
13178.287911789,13468.2674411954
13178.287911789,13395.1243817528
13178.287911789,13093.9728574196
10693.00528751,11693.1716917228
11304.452101488,7844.53288272192
-4212.83929248,-4080.00331458747
-4563.90923352001,-5174.6059125032
-5048.09319387099,-5258.69523253365
-5396.23755206901,-5319.88160441553
-5396.23755206901,-5276.44789907349
-5222.16537297,-5065.37772108811
-5396.23755206899,-4946.99216351162
-5266.04911559999,-4778.71829324229
-4680.9325472,-4547.96334541581
-3498.997079032,-3378.43916227367
8434.455333486,9766.23701249895
11895.419835572,13536.2036963576
12942.778493008,13770.0341004269
13235.336777208,13925.3313194229
13349.434508046,13971.516220389
13178.287911789,13915.0790135738
13178.287911789,13543.1299752844
13007.141315532,13194.3931438637
12945.70407585,12938.7432589632
10941.67982908,13098.6435866103
2457.48958727999,1636.92998122377
-3686.23438091999,-4349.08501828101
-4563.90923352001,-4938.35420238376
-5266.0491156,-5260.36255123622
-5570.309731168,-5477.64513465281
-5570.30973116801,-5395.80395638933
-5570.30973116798,-5123.00243183102
-5396.23755206901,-5016.2675431629
-5441.58408612,-4767.51453223211
-4680.93254719999,-4482.47711072177
-3510.69941040001,-3352.19383945042
8525.14840158801,9805.94941856382
11895.419835572,13515.042099048
12778.945853856,13689.4877509428
13121.23904637,13912.2437450834
13349.434508046,13888.8074689372
13007.141315532,13774.7445345506
13007.141315532,13545.225540321
13290.922851206,13381.5873637231
12872.5645048,11826.6345724385
7741.092199932,6976.29977987636
-3510.6994104,-3585.55908286544
-4212.83929248001,-4758.78926893077
-4739.44420404,-4898.98300601133
-4874.02101477199,-5002.88555043112
-4874.021014772,-4969.71395258974
-4874.02101477199,-4870.14518906143
-4874.02101477202,-4728.53916436257
-4874.02101477202,-4412.88022312445
-4874.02101477202,-4324.60547118665
-4660.453467306,-4153.84090846302
-4525.87665657398,-3999.21195653244
-4351.80447747499,-3790.2776378672
-4388.374263,-3669.04906632999
-3993.42057933001,-3485.37679529919
