77408,56183,21229,1.077e+05,-20381,1.4449e+05,-28352,91720,23930,27960,-38281,62925,-52383,-13181,50478,-33533,80114,14192,48275,83296,5625.9,1.4289e+05,-49634,1.3146e+05,-43353,1.1874e+05,-841.11,83884,20010,60366,42276,20466,1018.1,46935,-49574,12093,28422,-46381,-33467,70656,-37851,74877,-18301,1.087e+05,-38966,1.2261e+05,9129.3,63509,59382,19252,85080,-4783.3,42888,39962,84289,-18842,75324,-35116,2448.7,27205,-34222,-29474,16219,11884,-38226,44366,-27167,72723,32762,4138.2,84517,-13216,48661,41637,-5478.2,79833,712.38,50901,6218.3,10373,61673,-43637,57192,-40638,55899,-41072,55121,-41279,73463,-35821,71068,-2415.1,77474,64661,-15317,49046,21499,9262.4,50757,-27436,72755,-13743,36760,27136,-8482.7,61823,-38488,60887,10153,14246,48069,-16010,58687,-26541,74329,19863,23574,51246,-19868,65040,30745,67198,40391,59585,7861,36039,41011,1120.5,81242,-15678,1.0108e+05,-45968,95551,-45234,93993,-42943,88677,-8013.2,60981,36596,11754,98971,-34714,1.0922e+05,-44200,1.0762e+05,-29345,43874,7966.4,1.1589e+05,51288,31735,58535,31020,-21449,85297,-50790,-30978,81238,-41633,68703,757.73,1.3818e+05,-25929,78606,-15634,1.1978e+05,-44589,1.1372e+05,-7981,86511,31541,44598,73709,5254.3,98809,-18877,87871,-48022,67751,-45895,2848.1,21594,-37437,51498,-7552.4,87188,-4659,77553,66706,41875,1.378e+05,-31463,1.4554e+05,-2412.1,1.1039e+05,23244,56802,34073,27775,65115,-13368,-38009,66611,-42788,-29342,58760,-36773,80202,-32468,1.0926e+05,-19707,1.0622e+05,42279,44339,50226,43989,74901,6769.8,93259,-3159.6,64878,-26924,67660,-43598,54923,10042,80203,73927,4528.8,72616,7316.9,-41747,1.0775e+05,-39279,1.2955e+05,-7499.7,1.5998e+05,-34465,1.4222e+05,-27514,1.3051e+05,-23726,1.2809e+05,-50275,1.5235e+05,-54511,1.2244e+05,-53861,1.0642e+05,-47795,-40822,-36573,-38059,64500,-31855,-38701,85535,-38308,1.1399e+05,74706,38457,50756,42680,-11562,1.0275e+05,-15263,73053,21282,77089,42673,44270,-44305,99593,-42636,-36450,-18218,53140,-40241,-12735,87934,31958,37156,98823,-5397.7,70435,-37139,94474,-4891.6,29936,-19421,46413,18403,31997,42209,-8974.2,56990,-21307,68388,-34077,61646,-32274,72477,-11104,45984,21897,14363,65574,-26560,79333,20211,63819,62634,-4015.4,52479,18402,25401,42498,85287,62038,-14992,31342,11012,16350,30681,-6553.3,58281,-28011,63059,-4442.5,66384,1.3208e+05,-39664,1.4639e+05,-47353,1.5767e+05,-49042,1.4145e+05,-49382,1.2263e+05,-22438,-22094,1.3343e+05,-53010,1.6087e+05,-57303,1.2218e+05,-42336,1.0287e+05,-35429,7202.8,12851,-7378.3,28994,10384,11151,66575,53652,-9237.5,70328,-8247.2,49922,30727,6788.8,75408,6812.2,40045,37673,-5116.8,66951,10008,21813,36504,-5065.6,63892,-23454,47019,34580,63710,94369,16221,41268,94543,37535,88408,15064,1.0151e+05,40164,60699,-9091.2,1.1102e+05,-58485,1.4838e+05,-57733,1.4308e+05,-38761,1.0368e+05,-55393,-47062,1.0365e+05,-44950,8867.4,85556,-9127.8,1.4508e+05,16129,94017,-34877,1.4147e+05,-17101,1.1947e+05,-22158,1.237e+05,-32587,1.2895e+05,-59834,1.1607e+05,-52934,-44087,20148,20529,-42908,-36552,-28422,-659.72,25507,13371,25148,36217,51938,46477,49676,41023,33239,34573,38768,32181,31292,34436,36121,27818,15583,-48032,-29390,-9791.9,-11736,-5584.9,29101,-10431,73821,77506,1.0655e+05,99217,1.0944e+05,89510,92286,93374,79267,78921,83101,76445,59953,-86104,-72983,-60665,1.0331e+05,-52491,65186,5122.7,-3291.3,73922,-7629.9,30660,-37771,43800,-13484,1.2241e+05,-28637,1.1805e+05,14643,62768,45809,28739,72901,8098,39430,58104,48082,9288.7,3798.9,-35531,-3115.7,3564.8,-41295,57429,-38817,-30727,76372,69091,34523,1.6438e+05,51446,76842,64556,41004,64761,17091,-8402.3,85519,-25385,71057,-25287,60020,-43167,74594,-41371,-39321,41649,-41372,21110,-27104,81401,-35584,1.172e+05,48388,41374,94201,-886.45,1.3632e+05,-15466,97243,34613,58613,75874,15293,82885,-11192,48812,11929,-44985,36020,-43603,-37651,50060,-38741,68602,-17989,48051,48794,58601,67610,1.2278e+05,-43852,1.1483e+05,-51868,1.3178e+05,-59512,1.4126e+05,-60757,1.1255e+05,-57020,53741,-25126,-45698,-43031,-42908,27299,-6598.7,-34754,58335,-21658,83482,36720,60567,34575,13319,55112,55403,49025,30202,37695,39247,23838,34513,24980,26115,27421,35509,-1171.7,-48016,58829,-43751,41618,2201.5,56373,-13161,76383,-10415,41646,38665,1653,64571,-30795,59825,-21788,52492,34996,-3196.2,68362,-19638,45341,9736.3,14920,43378,-15372,62770,-27116,53121,9026.9,17243,62331,-7754.3,68282,14887,19837,50705,-10073,76485,-14452,35335,3383.4,27438,47630,-13376,61411,-38767,63117,-39520,62060,26503,7708.9,44794,-20437,49704,-18648,84213,-5944.8,57268,28602,10333,49767,-8365.7,73004,-27490,74558,12258,16996,42007,-22754,47295,-23459,56214,-32060,67364,-34579,62672,17428,39640,64111,6344.1,1.4375e+05,55914,50831,39554,64396,33513,65587,51894,44630,36383,38751,-23861,79940,-53272,-41046,93945,-42895,-39055,1.092e+05,-41776,1.2148e+05,-23118,1.1772e+05,44867,50538,35604,72354,42163,51354,52476,49634,3693.5,1.0334e+05,-51068,1.2276e+05,-53860,80963,-35057,-50026,-46354,48375,-8096.6,-35822,1.0307e+05,-18405,86490,31111,57466,45801,58869,-41678,1.3952e+05,-45082,1.5725e+05,-50266,1.055e+05,14605,15564,56016,-51764,75903,-40158,-44897,-39667,-41273,67234,-32629,52306,-2429.7,82466,-31773,88758,93908,-32806,69290,-37496,81881,-45091,87049,57881,-28511,72809,-40901,54812,-45319,50718,-34437,-35364,44431,-32366,-30150,54113,-14751,46224,1250.7,40594,22208,21620,57382,-21357,59010,-2701.8,85791,-4176.3,40379,-16898,37366,19089,5053.9,-43585,32901,-31466,-36598,-32502,60219,-13940,66813,26541,21093,50561,-2113.7,89097,-19161,58045,20520,18765,55320,-18257,59192,-22815,62422,-36971,57140,-22487,40379,2832,19616,11632,49090,84924,801.61,56284,34111,1.1786e+05,-14640,58948,36056,-3298.6,90997,-43303,1.2321e+05,-48889,1.551e+05,-51215,-2714.9,67796,-47017,-36479,-38183,48154,-33742,29445,-5359.7,47032,-16633,22414,-7232,95879,1.1239e+05,90324,82942,-51691,37050,-5981.4,32145,1.0183e+05,74118,-54988,60593,-8424.2,-47906,-44769,57738,-36305,-30470,44978,-26943,7210.1,35720,45904,-12555,66891,-18775,87062,84636,-15244,-3889.6,62046,55375,41119,46950,76622,-47459,1.1158e+05,35136,1.053e+05,-15811,-56534,-46239,-37525,-33290,81069,-38711,1.0356e+05,-36851,1.1954e+05,-22144,1.1045e+05,-51527,1.489e+05,-50711,1.3201e+05,-42222,82740,6096.9,-12023,96756,-46153,18978,55413,-40257,1.1404e+05,-41556,56922,11581
67266,55852,23547,1.0921e+05,-18043,1.3689e+05,-27722,93116,21998,24908,-33425,64558,-48002,-12176,47287,-28139,80224,20908,49167,83388,5638.2,1.3483e+05,-49276,1.2856e+05,-44729,1.1202e+05,-1622.2,78725,16468,56047,38598,17590,3194.8,45272,-47122,1795.6,24710,-45987,-40655,75447,-38283,71628,-20058,1.1121e+05,-37382,1.1806e+05,9504.6,62385,59620,14684,83837,-7885.6,41709,38237,88450,-17365,83724,-34815,4092.4,26679,-37415,-33077,29557,10106,-32387,53899,-21828,71113,36900,7859.5,89072,-12332,50248,45961,841.76,86530,1760,59694,8100.1,9971.2,61331,-43592,55203,-39926,54200,-39196,50144,-38025,69159,-37399,68586,2284.2,85826,59289,-21974,57991,22914,19468,58520,-21351,87079,-16520,51286,34166,-5284.9,65032,-39932,57493,9756.9,18226,49091,-15513,57434,-28558,73942,16764,24515,68427,-19117,84524,22653,52805,32621,47157,8857.6,56529,57993,2107.3,92191,-15280,1.0789e+05,-45578,1.0473e+05,-44292,1.0586e+05,-43317,96035,-6712.8,69588,48763,12843,1.1187e+05,-38108,1.2654e+05,-48898,1.1599e+05,-27348,75029,2939.3,92925,36150,19833,37669,18776,-30102,69632,-49697,-28157,60970,-43945,52624,-5568.8,1.179e+05,-30591,94856,-12261,1.2337e+05,-41644,1.2013e+05,-8431.9,94385,35444,50213,77412,7821,1.1024e+05,-21655,99135,-46068,79753,-43487,10338,26738,-37947,61939,-8176.7,97706,-2406.7,96503,55120,32724,1.2823e+05,-37137,1.3939e+05,-9452.8,1.0686e+05,34043,66111,38899,30020,75373,-14472,-41963,74769,-45042,-25249,58557,-40186,72024,-37482,96240,-25154,91331,30895,33898,39393,35477,67164,3891.5,82565,-6134.7,90556,-22828,1.0047e+05,-43278,61889,3817.5,54107,50603,-6111.6,52927,-4929.2,-42438,88405,-42573,98269,-16117,1.2362e+05,-33358,1.1146e+05,-34155,1.0016e+05,-20843,1.0144e+05,-47215,1.2065e+05,-52331,98035,-49523,82789,-48215,-41621,-38262,-34546,66401,-34086,-29615,75594,-29308,86770,63566,32719,44453,38993,-12772,91287,-9811.6,1.0286e+05,19450,60736,23522,31396,-40569,81384,-45099,-41713,-12913,59084,-37381,-11080,83501,23945,28941,80521,-7207,90026,-25187,1.0966e+05,-8912.5,31048,-17395,45254,14075,33561,43866,-12347,54772,-21798,62563,-37348,71661,-36777,66928,-9369.7,43528,23268,17405,70862,-24392,78438,13212,64544,67506,-12791,52525,19184,24899,43167,71449,53354,-16928,41886,15717,17552,28579,-10140,57092,-26112,61508,1518.1,55338,1.1336e+05,-32930,1.0492e+05,-44571,1.2811e+05,-46913,1.116e+05,-47385,90683,-23179,-24991,1.0315e+05,-45161,1.3302e+05,-49506,97116,-40081,71061,-32105,-2252.8,33548,-3345.8,45678,20095,14938,73125,47631,-60.412,66033,-9135.5,50303,30148,8959.7,79787,2190.4,38367,36639,-4742.1,65977,4788.9,20430,42491,-5352.7,68466,-22716,50436,32730,47880,72770,10728,26906,72216,28554,72412,9183.5,81596,40248,47335,-14687,92738,-54428,1.2e+05,-54096,1.1135e+05,-36404,83860,-53832,-45383,79711,-44604,4881.3,64311,-14338,1.1497e+05,7814.7,66875,-31288,1.1277e+05,-14143,98399,-17095,1.0357e+05,-34065,1.0655e+05,-52781,97342,-50196,-44597,6262.2,16400,-41426,-37746,-32156,3517.7,41767,24668,30267,42223,73234,52760,44405,34944,27443,21941,23305,23299,25905,24896,26351,26392,12366,-48070,-21079,-8997.3,-4527.3,-12527,35646,-9435.4,68737,88498,1.1352e+05,1.3002e+05,1.4094e+05,72432,85191,82647,89397,82250,83954,80937,60033,-56026,-66571,-54463,89726,-50436,52024,-5006.6,-4632.5,58785,-5189,61503,-33623,35063,-13452,1.1223e+05,-26660,1.1169e+05,20252,63832,49771,33872,82046,11353,44843,61677,56153,12804,14358,-25718,2444.4,21069,-35693,73968,-35905,-17880,56608,51101,29620,1.3191e+05,36863,51846,43354,21503,42200,376.95,-17011,72199,-23609,91057,-15969,78258,-47151,97140,-43194,-37769,68691,-36882,22815,-23463,73852,-33574,1.2968e+05,54701,45849,1.0597e+05,378.42,1.4693e+05,-12276,1.007e+05,39529,57170,83386,15601,70671,-16527,42061,708.7,-49127,49501,-45105,-41011,46394,-37785,68745,-15322,55647,51200,91988,96049,1.0512e+05,-39375,95269,-45128,1.0754e+05,-48936,1.1388e+05,-50536,89181,-49248,41058,-24667,-42419,-37639,-34783,35743,-10300,-33179,62883,-19883,76854,32459,44773,41486,10160,45004,52931,47743,24557,41360,41082,15286,38751,23058,23828,21945,36650,10246,-49647,57588,-44658,41079,8560.3,50384,-9417,75644,-18091,42559,26930,3697.2,59261,-29675,59604,-20601,53424,32609,117.49,67600,-17205,43466,9704.1,13429,42752,-15641,65042,-28186,50729,13364,17527,69177,-3817.9,64012,16957,14462,51677,-10104,78136,-11251,36731,5965.8,29581,50750,-9974,62525,-36443,57034,-37776,49016,23495,7433.8,48640,-22170,49137,-15701,78629,-1294.9,56386,32892,10862,50163,-9175.4,72737,-21239,71710,10224,15857,43504,-21542,43729,-27438,50043,-36647,65738,-36283,65197,13588,43938,64386,9409.3,1.1353e+05,36856,36590,24050,43721,19234,48955,42704,30915,35311,28898,-21414,53382,-50087,-43904,69883,-44153,-39883,80645,-39933,1.0272e+05,-19186,90534,33772,35452,22437,52684,29176,35705,34795,31354,6756.4,76605,-49331,97890,-49389,66031,-34560,-46774,-41349,46427,-8804.9,-39185,95302,-21930,66073,24212,39877,34353,35783,-42662,1.0444e+05,-44483,1.1868e+05,-47965,75226,5722.8,3890.6,38421,-46478,71740,-45420,-41409,-36187,-32564,62961,-32994,55268,-986.94,76830,-26285,95067,1.3743e+05,-26973,76963,-32549,78118,-31913,83664,59357,-22395,72341,-32277,50284,-35346,41670,-40114,-37452,42726,-35781,-32953,55932,-6296.8,45657,6679,41879,18314,22684,57367,-20228,56452,-971.92,81637,-2615.8,39640,-13465,31586,11245,6300.1,-37239,37624,-32824,-33354,-28888,61070,-8183.8,62122,17662,21115,47165,133.89,96567,-17852,60185,17062,15309,49189,-25731,58325,-26497,62581,-36135,57203,-26156,36408,3304.1,19887,14005,37399,58565,-7423.2,40828,16137,85414,-21223,33384,19075,-9308.9,62892,-44704,88612,-44838,1.0822e+05,-47087,-7615.7,43989,-44754,-40076,-36612,49482,-35832,29297,390.43,53281,-22953,39693,-7316.1,97909,1.2783e+05,1.317e+05,88375,-50201,42259,-3604.2,35693,1.2899e+05,73181,-49242,58627,-8177.1,-45359,-43048,65248,-38482,-34159,58056,-30979,17627,38602,47654,-16250,67051,-15540,94252,86189,-21853,-4529.3,62820,63437,28879,49031,57448,-45478,95614,39212,1.1711e+05,-25725,-53081,-48111,-42404,-37680,70239,-34474,1.0136e+05,-29691,1.1274e+05,-21976,91055,-40455,1.0818e+05,-42330,98289,-35822,50774,-1233.1,-11022,68617,-41938,11187,38629,-38718,86432,-40253,42064,7794.3
